rxn_id	startingmat_1_smiles	startingmat_2_smiles	product_1_smiles	cluster
L3385	CC(C)C[C@@H]1COC(c2ccccc2Br)=N1	NC(=O)c1ccccc1	CC(C)C[C@@H]1COC(c2ccccc2NC(=O)c2ccccc2)=N1	1525
L2451	CN1CCN(c2cnc3cc(C(F)(F)F)cc(Br)c3n2)CC1	NS(=O)(=O)c1cccc([N+](=O)[O-])c1	CN1CCN(c2cnc3cc(C(F)(F)F)cc(NS(=O)(=O)c4cccc([N+](=O)[O-])c4)c3n2)CC1	1526
L1385	COc1ccc(Cn2c(-c3ccc(F)c(C(F)(F)F)c3)nc3ccc(Cl)nc32)cc1	COC(=O)c1ccnc(N)c1	COC(=O)c1ccnc(Nc2ccc3nc(-c4ccc(F)c(C(F)(F)F)c4)n(Cc4ccc(OC)cc4)c3n2)c1	1527
L904	Clc1ccccn1	CC(C)(C)OC(=O)N1CCC(Nc2ccc3ncc(-c4ccc(N)c(F)c4)n3n2)CC1	CC(C)(C)OC(=O)N1CCC(Nc2ccc3ncc(-c4ccc(Nc5ccccn5)c(F)c4)n3n2)CC1	1528
L559	Cc1nc(-c2ccccc2Nc2nc(Cl)ncc2Cl)nn1C	CN1CCC(Oc2ccc(N)cc2)CC1	Cc1nc(-c2ccccc2Nc2nc(Nc3ccc(OC4CCN(C)CC4)cc3)ncc2Cl)nn1C	1529
L13259	N#Cc1nc2ccc(Br)cc2s1	CC(C)(C)OC(=O)N1CCC(S(N)(=O)=O)CC1	CC(C)(C)OC(=O)N1CCC(S(=O)(=O)Nc2ccc3nc(C#N)sc3c2)CC1	1530
L11642	N#Cc1ccc(Br)cc1	C=CCCCN	C=CCCCNc1ccc(C#N)cc1	1531
L11624	CC1(C)O[C@@H]2[C@H](O1)[C@@H](CO[Si](C)(C)C(C)(C)C)O[C@H]2n1cnc2c(Br)ncnc21	NC(=O)c1ccccc1	CC1(C)O[C@@H]2[C@H](O1)[C@@H](CO[Si](C)(C)C(C)(C)C)O[C@H]2n1cnc2c(NC(=O)c3ccccc3)ncnc21	1532
L11170	CCCc1c(F)c2cnc(Cl)nc2n1-c1cccc(N=S(C)(C)=O)n1	Nc1ccc(N2CCOCC2)cc1	CCCc1c(F)c2cnc(Nc3ccc(N4CCOCC4)cc3)nc2n1-c1cccc(N=S(C)(C)=O)n1	1533
L11024	CONC(=O)c1ccccc1Nc1cc(Cl)ncc1Cl	Nc1cc2n(n1)CCN(CCN1CCOCC1)C2	CONC(=O)c1ccccc1Nc1cc(Nc2cc3n(n2)CCN(CCN2CCOCC2)C3)ncc1Cl	1534
L10962	Clc1ccc(Br)cn1	NCCOC12CC3CC(CC(C3)C1)C2	Clc1ccc(NCCOC23CC4CC(CC(C4)C2)C3)cn1	1535
L10191	CC(=O)NC1CCN(Cc2ccc(Br)cc2)CC1	NCCCc1ccc(Oc2ccccc2)nn1	CC(=O)NC1CCN(Cc2ccc(NCCCc3ccc(Oc4ccccc4)nn3)cc2)CC1	1536
L10064	Clc1ccncc1	Nc1ccccc1	c1ccc(Nc2ccncc2)cc1	1537
L10056	Clc1ccc2cccc(Cl)c2n1	CS(=O)(=O)CCCOc1ccc(N)cc1	CS(=O)(=O)CCCOc1ccc(Nc2ccc3cccc(Cl)c3n2)cc1	1538
L10022	COc1ccc(Cn2cc(-c3ccccc3)c3ccnc(Cl)c32)cc1	Nc1ccccc1	COc1ccc(Cn2cc(-c3ccccc3)c3ccnc(Nc4ccccc4)c32)cc1	1539
L9878	N#Cc1ccc(Sc2ccc(Br)cc2)cc1	CC(C)(C)OC(N)=O	CC(C)(C)OC(=O)Nc1ccc(Sc2ccc(C#N)cc2)cc1	1540
L8742	COC(=O)c1ccc(Cl)cc1	CC(N)=O	COC(=O)c1ccc(NC(C)=O)cc1	1541
L7906	CNc1nc(Cl)nc2c1c(Cl)cn2COCC[Si](C)(C)C	COc1cc(C(=O)N2CCOCC2)ccc1N	CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)nc2c1c(Cl)cn2COCC[Si](C)(C)C	1542
L7575	NCCCc1ccc(-c2ccc(Cl)cc2)cc1	Brc1ccc(CN2CCCCC2)cc1	Clc1ccc(-c2ccc(CCCNc3ccc(CN4CCCCC4)cc3)cc2)cc1	1543
L7477	CN(C)CCNC(=O)c1cccc(-c2csc3cnc(Cl)nc23)c1	CCN1CCN(c2ccc(N)cc2)CC1	CCN1CCN(c2ccc(Nc3ncc4scc(-c5cccc(C(=O)NCCN(C)C)c5)c4n3)cc2)CC1	1544
L6692	Brc1nn(C2CCCCO2)c2ccccc12	Nc1ccc(F)c([N+](=O)[O-])c1	O=[N+]([O-])c1cc(Nc2nn(C3CCCCO3)c3ccccc23)ccc1F	1545
L6670	Clc1cc2nc(-c3ccccc3)cnc2cn1	COc1cccc(N)c1	COc1cccc(Nc2cc3nc(-c4ccccc4)cnc3cn2)c1	1546
L6332	CC(Oc1cccn2nc(Br)nc12)C(F)(F)F	Cc1nnc(N2C[C@H]3CC[C@@H](C2)[C@@H]3N)o1	Cc1nnc(N2C[C@H]3CC[C@@H](C2)[C@@H]3Nc2nc3c(OC(C)C(F)(F)F)cccn3n2)o1	1547
L6188	CN(C)C(=O)c1ccc(N)c(Cl)c1	CC(C)(C)OC(=O)n1c(-c2cnco2)cc2cnc(Br)cc21	CN(C)C(=O)c1ccc(Nc2cc3c(cn2)cc(-c2cnco2)n3C(=O)OC(C)(C)C)c(Cl)c1	1548
L5954	Brc1ccccn1	CCCCOC(=O)c1ccc(N)cc1	CCCCOC(=O)c1ccc(Nc2ccccn2)cc1	1549
L5944	O=C(Nc1cc(Br)ccn1)C1CC1	COC(=O)c1ccccc1N	COC(=O)c1ccccc1Nc1ccnc(NC(=O)C2CC2)c1	1550
L5701	Clc1ccccn1	CC(N)=O	CC(=O)Nc1ccccn1	1551
L5648	O=[N+]([O-])c1cccc(Cl)c1	CC(C)(C)[S@](N)=O	CC(C)(C)[S@@](=O)Nc1cccc([N+](=O)[O-])c1	1552
L5454	CCCCCCCOc1cc(OC)cc2c(Cl)cc(C)nc12	NCc1ccc(F)cc1	CCCCCCCOc1cc(OC)cc2c(NCc3ccc(F)cc3)cc(C)nc12	1553
L5338	CC(C)c1coc2c(Cl)cc(-c3ccccc3)nc12	CN(C)S(=O)(=O)c1ccc(N)cc1	CC(C)c1coc2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(-c3ccccc3)nc12	1554
L5307	COCOc1ccccc1Br	N[C@H](c1ccccc1)[C@H](N)c1ccccc1	COCOc1ccccc1N[C@H](c1ccccc1)[C@H](N)c1ccccc1	1555
L4903	COc1cc(F)ccc1-c1nc(Cl)ncc1F	CC(C)(C)OC(=O)NCCCSCc1cc(N)cc(F)c1	COc1cc(F)ccc1-c1nc(Nc2cc(F)cc(CSCCCNC(=O)OC(C)(C)C)c2)ncc1F	1556
L4816	Brc1cc2cccnc2c2ncccc12	NCCOC12CC3CC(CC(C3)C1)C2	c1cnc2c(c1)cc(NCCOC13CC4CC(CC(C4)C1)C3)c1cccnc12	1557
L4676	CC(=O)Nc1ccc(Cl)cc1	NCC(F)(F)F	CC(=O)Nc1ccc(NCC(F)(F)F)cc1	1558
L4324	Cc1cc2c(C)c(C)sc2cc1Br	COc1ccc(N)c(OC)c1	COc1ccc(Nc2cc3sc(C)c(C)c3cc2C)c(OC)c1	1559
L3738	COC=C(C)c1cccc(Br)c1	C[Si](C)(C)CCOC(N)=O	COC=C(C)c1cccc(NC(=O)OCC[Si](C)(C)C)c1	1560
L3349	N#Cc1sccc1Br	CC(C)[C@H]1COC(c2ccccc2N)=N1	CC(C)[C@H]1COC(c2ccccc2Nc2ccsc2C#N)=N1	1561
L802	Cc1cc(C)cc(-c2ccc(C(C)(C)C)cc2Br)c1	N[C@@H](c1ccccc1)[C@@H](N)c1ccccc1	Cc1cc(C)cc(-c2ccc(C(C)(C)C)cc2N[C@@H](c2ccccc2)[C@@H](N)c2ccccc2)c1	1562
L349	Clc1ccc2ccc(Cl)nc2n1	Nc1ccccn1	Clc1ccc2ccc(Nc3ccccn3)nc2n1	1563
L12066	CCc1cnc(Cl)nc1	Nc1cccnc1	CCc1cnc(Nc2cccnc2)nc1	1564
L11887	Cn1nccc1-c1nc(Cl)ncc1F	Nc1cccc(S(N)(=O)=O)c1	Cn1nccc1-c1nc(Nc2cccc(S(N)(=O)=O)c2)ncc1F	1565
L11838	Clc1cc(NCCOC23CC4CC(CC(C4)C2)C3)ncn1	NCC12CC3CC(CC(C3)C1)C2	c1nc(NCCOC23CC4CC(CC(C4)C2)C3)cc(NCC23CC4CC(CC(C4)C2)C3)n1	1566
L11612	Cc1ccnc(Br)c1	Nc1ccc(Cl)cn1	Cc1ccnc(Nc2ccc(Cl)cn2)c1	1567
L11492	COC(=O)c1c(Br)c2cccc(OC)c2n1C	COc1cc(N)cc(OC)c1OC	COC(=O)c1c(Nc2cc(OC)c(OC)c(OC)c2)c2cccc(OC)c2n1C	1568
L11403	Cc1cc(C#N)cc(C)c1Oc1nc(Cl)nc2ccsc12	CC(C)(C)OC(=O)NC1CCC(N)CC1	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCC(NC(=O)OC(C)(C)C)CC2)nc2ccsc12	1569
L11171	CC(C)(O)c1cccc(-n2c(C3CC3)c(F)c3cnc(Cl)nc32)n1	CN1CCN(C2CCN(c3ccc(N)cc3)CC2)CC1	CN1CCN(C2CCN(c3ccc(Nc4ncc5c(F)c(C6CC6)n(-c6cccc(C(C)(C)O)n6)c5n4)cc3)CC2)CC1	1570
L10990	CNC(=O)c1ccccc1Nc1nc(Cl)nc2[nH]cc(F)c12	COc1cc(N2CCOCC2)ccc1N	CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)nc2[nH]cc(F)c12	1571
L10375	COC(=O)c1sccc1Nc1nc(Cl)ncc1F	COc1cc2c(cc1N)N(C(=O)CN(C)C)CC2	COC(=O)c1sccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)ncc1F	1572
L10308	Clc1ccnc(Cl)c1	CN(C)C(=O)c1ccc(N)cc1	CN(C)C(=O)c1ccc(Nc2cc(Cl)ccn2)cc1	1573
L9801	Brc1ccnc2ccsc12	Nc1ccccc1F	Fc1ccccc1Nc1ccnc2ccsc12	1574
L9746	O=[N+]([O-])c1ccnc(Cl)c1	NC(=O)c1ccc(C(F)(F)F)cc1	O=C(Nc1cc([N+](=O)[O-])ccn1)c1ccc(C(F)(F)F)cc1	1575
L9646	Brc1ccccc1Br	CCC(C)[C@H](N)CO[Si](C)(C)C(C)(C)C	CCC(C)[C@@H](CO[Si](C)(C)C(C)(C)C)Nc1ccccc1Br	1576
L9479	Cc1cnc(Cl)nc1Cc1ccccc1	COC(=O)c1ccc(N)cc1	COC(=O)c1ccc(Nc2ncc(C)c(Cc3ccccc3)n2)cc1	1577
L8722	COc1ccccc1Cl	NN=C(c1ccccc1)c1ccccc1	COc1ccccc1NN=C(c1ccccc1)c1ccccc1	1578
L8500	Brc1cccc(Br)n1	Cc1ccnc(N)c1	Cc1ccnc(Nc2cccc(Br)n2)c1	1579
L8271	CCn1cnc2nc(Cl)nc(NCc3ccc(OC)c(OC)c3)c21	Cc1csc(N)n1	CCn1cnc2nc(Nc3nc(C)cs3)nc(NCc3ccc(OC)c(OC)c3)c21	1580
L8258	Brc1cccc2ccccc12	N[C@H](c1ccccc1)[C@H](N)c1ccccc1	N[C@H](c1ccccc1)[C@H](Nc1cccc2ccccc12)c1ccccc1	1581
L8058	Clc1nccc(-c2cnn3nc(N4CCOCC4)ccc23)n1	Nc1cccnc1	c1cncc(Nc2nccc(-c3cnn4nc(N5CCOCC5)ccc34)n2)c1	1582
L7818	Brc1ccc(I)cc1	NCCCNCCCN	NCCCNCCCNc1ccc(I)cc1	1583
L7771	NC(=O)c1ccc(Br)cn1	Nc1ncc(C(F)(F)F)c(N2CCC(O)CC2)n1	NC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N3CCC(O)CC3)n2)cn1	1584
L7321	O=C(NCCCN1CCOCC1)c1cnc(Cl)s1	Nc1ccc(Cl)c(Cl)c1	O=C(NCCCN1CCOCC1)c1cnc(Nc2ccc(Cl)c(Cl)c2)s1	1585
L7174	Clc1ccc2c(Cl)ccnc2c1	NCC12CC3CC(CC(C3)C1)C2	Clc1ccc2c(NCC34CC5CC(CC(C5)C3)C4)ccnc2c1	1586
L6923	FC(F)(F)c1cc(Br)c2cccc(C(F)(F)F)c2n1	Nc1ccc(Cl)c(Cl)c1	FC(F)(F)c1cc(Nc2ccc(Cl)c(Cl)c2)c2cccc(C(F)(F)F)c2n1	1587
L6611	Clc1ccnc2c(Cl)cccc12	NCC12CC3CC(CC(C3)C1)C2	Clc1cccc2c(NCC34CC5CC(CC(C5)C3)C4)ccnc12	1588
L6571	CCOC(=O)c1cccc(Cl)c1	COc1ccc(NC(N)=O)cc1	CCOC(=O)c1cccc(NC(=O)Nc2ccc(OC)cc2)c1	1589
L6565	FC(F)(F)c1ccc(Cl)nc1	NC(=O)Nc1ccccc1	O=C(Nc1ccccc1)Nc1ccc(C(F)(F)F)cn1	1590
L6032	CCc1cnc(CC)c(Cl)n1	COC(=O)C(N)c1ccccc1	CCc1cnc(CC)c(NC(C(=O)OC)c2ccccc2)n1	1591
L5930	CC(=O)c1ccc(Cl)cc1	COC(CN)OC	COC(CNc1ccc(C(C)=O)cc1)OC	1592
L5807	Fc1cnc(Cl)nc1Nc1c(F)cccc1F	Cc1ccc(N)cc1N1CCOCC1	Cc1ccc(Nc2ncc(F)c(Nc3c(F)cccc3F)n2)cc1N1CCOCC1	1593
L5589	Clc1nccc(Nc2ccccc2)n1	Cn1nc(C(C)(C)C)cc1N	Cn1nc(C(C)(C)C)cc1Nc1nccc(Nc2ccccc2)n1	1594
L5363	Cc1ccc(Cl)cc1	Cc1ccc(CN)cc1	Cc1ccc(CNc2ccc(C)cc2)cc1	1595
L4726	COc1cccc2nccc(Br)c12	Cc1cnc(-c2cccc(Cl)c2)cc1N	COc1cccc2nccc(Nc3cc(-c4cccc(Cl)c4)ncc3C)c12	1596
L4286	Cc1cc(C#N)cc(C)c1Oc1nc(Cl)ncc1C(N)=O	N#Cc1ccc(N)cc1	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1C(N)=O	1597
L4213	Brc1cccnc1Br	COc1ccnc(N)c1	COc1ccnc(Nc2ncccc2Br)c1	1598
L4182	Clc1ccncc1	N#Cc1ccc(N)cc1	N#Cc1ccc(Nc2ccncc2)cc1	1599
L4148	CCc1ccccc1Cl	NC(=O)c1cccnc1	CCc1ccccc1NC(=O)c1cccnc1	1600
L3737	O=Cc1cc(Br)cc(C(F)(F)F)c1	C[Si](C)(C)CCOC(N)=O	C[Si](C)(C)CCOC(=O)Nc1cc(C=O)cc(C(F)(F)F)c1	1601
L3629	Nc1cccc(Nc2cccc(Br)n2)n1	Nc1cccc(Nc2cccc(Br)n2)n1	Nc1cccc(Nc2cccc(Nc3cccc(Nc4cccc(Br)n4)n3)n2)n1	1602
L3186	Fc1ccc(Br)nc1	Nc1ccc(F)cc1C1=N[C@@H]2c3ccccc3C[C@@H]2O1	Fc1ccc(Nc2ccc(F)cc2C2=N[C@@H]3c4ccccc4C[C@@H]3O2)nc1	1603
L2853	Cc1ccnc(Br)c1	COC[C@H](C)N	COC[C@H](C)Nc1cc(C)ccn1	1604
L2637	Cc1cnc(Cl)nc1-c1ccccn1	Nc1ccc(C(=O)O)cc1F	Cc1cnc(Nc2ccc(C(=O)O)cc2F)nc1-c1ccccn1	1605
L2242	Brc1cccc(-c2nncn2CC2CC2)c1	COC(=O)c1cncn1-c1cc(C(N)=O)c(F)cc1F	COC(=O)c1cncn1-c1cc(C(=O)Nc2cccc(-c3nncn3CC3CC3)c2)c(F)cc1F	1606
L2102	O=C(Nc1cnccc1OCC(F)(F)F)c1ccnc(Cl)n1	Nc1ccc(C(F)(F)F)cc1	O=C(Nc1cnccc1OCC(F)(F)F)c1ccnc(Nc2ccc(C(F)(F)F)cc2)n1	1607
L1158	Clc1cnccn1	Nc1ccc(-c2cccnc2)cc1	c1cncc(-c2ccc(Nc3cnccn3)cc2)c1	1608
L1045	N#Cc1ccc(Nc2ncnc(Cl)n2)cc1	N#Cc1ccc2c(F)c(N)c(F)cc2c1	N#Cc1ccc(Nc2ncnc(Nc3c(F)cc4cc(C#N)ccc4c3F)n2)cc1	1609
L710	CN(C)C(=O)c1ccccc1Nc1nc(Cl)ncc1C(F)(F)F	CN1CCN(Cc2ccc(N)cc2)CC1	CN1CCN(Cc2ccc(Nc3ncc(C(F)(F)F)c(Nc4ccccc4C(=O)N(C)C)n3)cc2)CC1	1610
L13071	Cc1cc(C)c(Oc2cc(Cl)nc(Cl)c2)c(C)c1	Nc1ccc(CN2CCOCC2)cc1	Cc1cc(C)c(Oc2cc(Cl)nc(Nc3ccc(CN4CCOCC4)cc3)c2)c(C)c1	1611
L12932	CC(C)(C)OC(=O)c1ccc(Br)cn1	Nc1ccccc1Cl	CC(C)(C)OC(=O)c1ccc(Nc2ccccc2Cl)cn1	1612
L12588	Clc1ccnc(Cl)c1	CC(C)(C)C(N)=O	CC(C)(C)C(=O)Nc1cc(Cl)ccn1	1613
L12285	Cc1ccc(S(=O)(=O)n2ccc3c(NCc4ccccc4N(C)S(C)(=O)=O)nc(Cl)nc32)cc1	Cn1cc(N)cn1	Cc1ccc(S(=O)(=O)n2ccc3c(NCc4ccccc4N(C)S(C)(=O)=O)nc(Nc4cnn(C)c4)nc32)cc1	1614
L12082	O=[N+]([O-])c1ccc2c(Br)ccnc2c1	CCN(CC)CCCN	CCN(CC)CCCNc1ccnc2cc([N+](=O)[O-])ccc12	1615
L12068	Cc1ccccc1Br	Cc1cc(C)c(NCCCN)c(C)c1	Cc1cc(C)c(NCCCNc2ccccc2C)c(C)c1	1616
L11948	Cc1nn(C)cc1-c1nc(Cl)ncc1Cl	Cn1cc(N)cn1	Cc1nn(C)cc1-c1nc(Nc2cnn(C)c2)ncc1Cl	1617
L11937	Clc1ncc(Cl)c(-c2cnn(CCN3CCOCC3)c2)n1	Cn1cc(N)cn1	Cn1cc(Nc2ncc(Cl)c(-c3cnn(CCN4CCOCC4)c3)n2)cn1	1618
L11906	N#Cc1ccc(Br)cc1	CCN(CC)CCCC(C)N	CCN(CC)CCCC(C)Nc1ccc(C#N)cc1	1619
L11858	[2H]C([2H])([2H])NC(=O)c1nnc(Cl)cc1Nc1cccc(C(=O)O)c1OC	Nc1ccccn1	[2H]C([2H])([2H])NC(=O)c1nnc(Nc2ccccn2)cc1Nc1cccc(C(=O)O)c1OC	1620
L11648	Clc1nccc2ccccc12	Cc1ccc(N)cc1	Cc1ccc(Nc2nccc3ccccc23)cc1	1621
L11631	Cc1cccc(C)c1Br	NCCNCc1ccccn1	Cc1cccc(C)c1NCCNCc1ccccn1	1622
L11562	CC(C)(C)ON1CCC(Nc2nc(Cl)nc3ncccc23)CC1	Nc1cccnc1	CC(C)(C)ON1CCC(Nc2nc(Nc3cccnc3)nc3ncccc23)CC1	1623
L11418	Brc1cncc(Br)c1	NCC12CC3CC(CC(C3)C1)C2	Brc1cncc(NCC23CC4CC(CC(C4)C2)C3)c1	1624
L11385	Brc1ccccc1Br	C[C@H](N)C(C)(C)C	C[C@H](Nc1ccccc1Br)C(C)(C)C	1625
L10892	N#Cc1ccc(Nc2nc(Cl)ncc2F)cc1	Cc1cc(C#N)cc(C)c1N	Cc1cc(C#N)cc(C)c1Nc1ncc(F)c(Nc2ccc(C#N)cc2)n1	1626
L10806	O=C(c1ccccc1)c1ccc(Br)cc1	C[C@@H](N)C1CCCCC1	C[C@@H](Nc1ccc(C(=O)c2ccccc2)cc1)C1CCCCC1	1627
L10529	CC(=O)Nc1cccc(Br)n1	CCCCN	CCCCNc1cccc(NC(C)=O)n1	1628
L10496	Brc1cncnc1	N#Cc1cccc(N)c1	N#Cc1cccc(Nc2cncnc2)c1	1629
L10470	CC(C)OC(=O)c1[nH]c2cc(Br)ccc2c1COCc1ccc(C(F)(F)F)cc1	COc1ccc(N)cc1F	COc1ccc(Nc2ccc3c(COCc4ccc(C(F)(F)F)cc4)c(C(=O)OC(C)C)[nH]c3c2)cc1F	1630
L10090	FC(F)(F)c1cccnc1-c1ccc2c(Cl)cnnc2c1	Nc1ccc(C(F)(F)F)cn1	FC(F)(F)c1ccc(Nc2cnnc3cc(-c4ncccc4C(F)(F)F)ccc23)nc1	1631
L9757	Brc1cc2cncnc2c2ccccc12	CS(=O)(=O)Nc1ccc(N)cc1	CS(=O)(=O)Nc1ccc(Nc2cc3cncnc3c3ccccc23)cc1	1632
L9573	Cc1nn(C2CCCCO2)c2nc(Cl)nc(Nc3ccc(N4CCOCC4)cc3)c12	Nc1cccc([N+](=O)[O-])c1	Cc1nn(C2CCCCO2)c2nc(Nc3cccc([N+](=O)[O-])c3)nc(Nc3ccc(N4CCOCC4)cc3)c12	1633
L9564	Cn1ccc2c(Cl)cc(Cl)nc21	Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N	Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1cc(Cl)nc2c1ccn2C	1634
L9530	CCOC(=O)c1ccc(Cl)nc1	Cc1nn(C)cc1-c1nsc(N)n1	CCOC(=O)c1ccc(Nc2nc(-c3cn(C)nc3C)ns2)nc1	1635
L9433	Clc1ccccc1	CC[C@@H](N)CC(=O)O	CC[C@H](CC(=O)O)Nc1ccccc1	1636
L9430	Cc1cc(C)cc(Br)c1	CC(N)C(=O)O	Cc1cc(C)cc(NC(C)C(=O)O)c1	1637
L9255	Nc1ccc(F)c(Cl)c1	COC(=O)c1cc2c(Br)cccc2[nH]1	COC(=O)c1cc2c(Nc3ccc(F)c(Cl)c3)cccc2[nH]1	1638
L9182	Clc1nc(NC2CCCCC2)c2ncn(C3CCCCO3)c2n1	Nc1ccc2nc(OCCF)sc2c1	FCCOc1nc2ccc(Nc3nc(NC4CCCCC4)c4ncn(C5CCCCO5)c4n3)cc2s1	1639
L9107	N#Cc1ccc(Br)cc1F	CC(C)(C)S(N)=O	CC(C)(C)S(=O)Nc1ccc(C#N)c(F)c1	1640
L9029	Cc1cccnc1Cl	CCCCCCCCN	CCCCCCCCNc1ncccc1C	1641
L9007	Cc1cc(C#N)cc(C)c1Oc1cc(Cl)nc2ccccc12	N#Cc1ccc(N)nc1	Cc1cc(C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cn2)nc2ccccc12	1642
L8947	Brc1ccccn1	CCc1cccc(CC)c1N	CCc1cccc(CC)c1Nc1ccccn1	1643
L8840	CP(C)(=O)c1ccccc1Nc1nc(Cl)ncc1Cl	COc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)ccc1N	COc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1	1644
L8816	CCN1CCN(Cc2ccc(Br)nc2)CC1	Cc1nc(NC2CCCC2)sc1-c1ccnc(N)n1	CCN1CCN(Cc2ccc(Nc3nccc(-c4sc(NC5CCCC5)nc4C)n3)nc2)CC1	1645
L8791	CCOC(=O)c1ccc(Br)cc1	NC(=O)N1CCCCC1	CCOC(=O)c1ccc(NC(=O)N2CCCCC2)cc1	1646
L8666	Cc1ccc(Oc2ccnc(Cl)c2)c(C)n1	Nc1ccc(S(N)(=O)=O)cc1	Cc1ccc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(C)n1	1647
L8537	CCCCCCCc1ncc(Br)cn1	CCCCCCCc1ncc(N)cn1	CCCCCCCc1ncc(Nc2cnc(CCCCCCC)nc2)cn1	1648
L8312	Cc1cccc(Br)n1	CCOc1ncccc1N	CCOc1ncccc1Nc1cccc(C)n1	1649
L8281	CCn1cnc2nc(Cl)nc(N3CCc4cc(OC)c(OC)cc4C3)c21	CCOC(=O)c1sc(N)nc1C	CCOC(=O)c1sc(Nc2nc(N3CCc4cc(OC)c(OC)cc4C3)c3c(ncn3CC)n2)nc1C	1650
L8118	N#Cc1ccc(-c2ccc(Br)c3nonc23)cc1	Nc1ccccc1	N#Cc1ccc(-c2ccc(Nc3ccccc3)c3nonc23)cc1	1651
L8087	Clc1nc(NCCN2CCOCC2)c2ccccc2n1	Nc1ccc(C(=O)N2CCOCC2)cc1	O=C(c1ccc(Nc2nc(NCCN3CCOCC3)c3ccccc3n2)cc1)N1CCOCC1	1652
L7820	Brc1ccc(Oc2ccccc2)cc1	CCN(CC)CCCN	CCN(CC)CCCNc1ccc(Oc2ccccc2)cc1	1653
L7786	FC(F)(F)Oc1ccc2c(Br)cc(C(F)(F)F)nc2c1	Nc1ccc(Cl)c(Cl)c1	FC(F)(F)Oc1ccc2c(Nc3ccc(Cl)c(Cl)c3)cc(C(F)(F)F)nc2c1	1654
L7585	Nc1cc(Cl)ncn1	Brc1ccc(OCCN2CCCCC2)cn1	Clc1cc(Nc2ccc(OCCN3CCCCC3)cn2)ncn1	1655
L7508	COc1ccc2c(c1)nc(Cl)c1cccn12	NCCCN1CCN(CCCN)CC1	COc1ccc2c(c1)nc(NCCCN1CCN(CCCN)CC1)c1cccn12	1656
L7473	CC(C)(C)OC(=O)N1CCC(CNC(=O)c2cc3ccc(Br)cc3o2)CC1	Nc1ccc(N2CCCCC2)cc1	CC(C)(C)OC(=O)N1CCC(CNC(=O)c2cc3ccc(Nc4ccc(N5CCCCC5)cc4)cc3o2)CC1	1657
L7220	FC(F)(F)Oc1ccc(-c2ccnc(Cl)n2)cc1	Nc1ccc(C(=O)O)nc1	O=C(O)c1ccc(Nc2nccc(-c3ccc(OC(F)(F)F)cc3)n2)cn1	1658
L7129	O=[N+]([O-])c1cccc(-c2ccnc(Cl)n2)c1	COc1ccc(N)cn1	COc1ccc(Nc2nccc(-c3cccc([N+](=O)[O-])c3)n2)cn1	1659
L6840	COc1cccc(Br)c1	CCOC(=O)c1nc2c(N)ccc(Cl)c2n1C	CCOC(=O)c1nc2c(Nc3cccc(OC)c3)ccc(Cl)c2n1C	1660
L6715	Fc1cnc(Cl)nc1Nc1c(F)cccc1F	CN1CCCN(c2cccc(N)c2)CC1	CN1CCCN(c2cccc(Nc3ncc(F)c(Nc4c(F)cccc4F)n3)c2)CC1	1661
L6668	Clc1nccc2nc(-c3ccccc3)cnc12	COc1ccccc1N	COc1ccccc1Nc1nccc2nc(-c3ccccc3)cnc12	1662
L6558	Fc1ccccc1Cl	NC(=O)NCc1ccccc1	O=C(NCc1ccccc1)Nc1ccccc1F	1663
L6446	Fc1cccnc1Cl	NC1CCCCC1	Fc1cccnc1NC1CCCCC1	1664
L6445	Fc1cccnc1Cl	CCOC(=O)N1CCC(N)CC1	CCOC(=O)N1CCC(Nc2ncccc2F)CC1	1665
L6224	Brc1cncc2nc(-c3ccc(N4CCCCC4)cc3)cnc12	COc1cccc(N)c1	COc1cccc(Nc2cncc3nc(-c4ccc(N5CCCCC5)cc4)cnc23)c1	1666
L6216	N#Cc1cncc(Br)c1	NC(=O)c1ccccc1	N#Cc1cncc(NC(=O)c2ccccc2)c1	1667
L6205	CC(C)n1nc(N=C(c2ccccc2)c2ccccc2)c2cnc(Br)cc21	COC1CCN(c2nccc(N)n2)CC1	COC1CCN(c2nccc(Nc3cc4c(cn3)c(N=C(c3ccccc3)c3ccccc3)nn4C(C)C)n2)CC1	1668
L6122	Brc1cncc2nc(-c3ccccc3)c(-c3ccccc3)nc12	Nc1cccc(Br)c1	Brc1cccc(Nc2cncc3nc(-c4ccccc4)c(-c4ccccc4)nc23)c1	1669
