ligand_1_name	buried_volume_2.0A	buried_volume_3.5A	buried_volume_5.0A	quadrant_buried_volume_ligand_max	quadrant_buried_volume_ligand_range_max	quadrant_total_volume_ligand_min	quadrant_total_volume_ligand_range_max	pyramidalization_alpha	sterimol_ligand_B1	sterimol_ligand_B5	buried_sterimol_ligand_L	buried_sterimol_ligand_B1	buried_sterimol_ligand_B5	distance_Pd_N	distance_Pd_C	distance_Pd_O	distance_avg_amine_N_H	distance_amine_N_C	distance_carb_C_OH	distance_carb_C_O	distance_carb_OH_O	homo_lumo	partial_charge_metal	partial_charge_phosphine	partial_charge_amine_nitrogen	partial_charge_carbon	partial_charge_carboxylic_oxygen	partial_charge_carbonyl_oxygen	partial_charge_avg_amine_proton	partial_charge_amine_carbon	partial_charge_carbonyl_carbon	fukui_f_plus_amine_nitrogen	fukui_f_minus_amine_nitrogen	fukui_f_plus_aryl_carbon	fukui_f_minus_aryl_carbon	fukui_f_plus_carb_oh	fukui_f_minus_carb_oh	fukui_f_plus_avg_amine_proton	fukui_f_minus_avg_amine_proton	global_nucleophilicity	bond_order_Pd_P	bond_order_Pd_N	bond_order_Pd_C	bond_order_Pd_O	mlep_Pd_C	mlep_Pd_O	num_conformers	min_buried_volume_2.0A	min_buried_volume_ipso_2.5A	min_buried_volume_ipso_3.5A	min_quadrant_buried_volume_ligand_max	min_quadrant_buried_volume_ligand_range_max	min_quadrant_total_volume_ligand_max	min_quadrant_total_volume_ligand_range_max	min_P_int_phosphine	min_P_int_ipso_carbon	min_pyramidalization_alpha	min_sasa_phosphine_area	min_sterimol_ligand_L	min_sterimol_ligand_B1	min_sterimol_ligand_B5	min_buried_sterimol_ligand_L	min_buried_sterimol_ligand_B1	min_buried_sterimol_ligand_B5	min_distance_Pd_P	min_distance_Pd_C	min_distance_Pd_O	min_distance_avg_amine_N_H	min_distance_amine_N_C	min_distance_carb_C_OH	min_distance_carb_C_O	min_distance_carb_OH_O	min_homo_lumo	min_partial_charge_metal	min_partial_charge_phosphine	min_partial_charge_amine_nitrogen	min_partial_charge_carbon	min_partial_charge_carboxylic_oxygen	min_partial_charge_carbonyl_oxygen	min_partial_charge_avg_amine_proton	min_partial_charge_amine_carbon	min_partial_charge_carbonyl_carbon	min_fukui_f_plus_amine_nitrogen	min_fukui_f_minus_amine_nitrogen	min_fukui_f_plus_aryl_carbon	min_fukui_f_minus_aryl_carbon	min_fukui_f_plus_carb_oh	min_fukui_f_minus_carb_oh	min_fukui_f_plus_avg_amine_proton	min_fukui_f_minus_avg_amine_proton	min_global_nucleophilicity	min_tolman_electronic_parameter	min_bond_order_Pd_N	min_bond_order_Pd_C	min_bond_order_Pd_O	min_mlep_Pd_P	min_mlep_Pd_N	max_buried_volume_2.0A	max_buried_volume_3.5A	max_buried_volume_5.0A	max_buried_volume_ipso_2.5A	max_buried_volume_ipso_3.5A	max_quadrant_buried_volume_ligand_max	max_quadrant_buried_volume_ligand_range_max	max_quadrant_total_volume_ligand_max	max_quadrant_total_volume_ligand_min	max_P_int_ligand	max_P_int_phosphine	max_P_int_ipso_carbon	max_pyramidalization_alpha	max_sasa_ligand_area	max_sasa_phosphine_area	max_sterimol_ligand_L	max_sterimol_ligand_B1	max_sterimol_ligand_B5	max_buried_sterimol_ligand_L	max_buried_sterimol_ligand_B1	max_buried_sterimol_ligand_B5	max_distance_Pd_P	max_distance_Pd_N	max_distance_Pd_C	max_distance_Pd_O	max_distance_avg_amine_N_H	max_distance_amine_N_C	max_distance_carb_C_OH	max_distance_carb_C_O	max_distance_carb_OH_O	max_homo_lumo	max_partial_charge_metal	max_partial_charge_phosphine	max_partial_charge_amine_nitrogen	max_partial_charge_carbon	max_partial_charge_carboxylic_oxygen	max_partial_charge_carbonyl_oxygen	max_partial_charge_avg_amine_proton	max_partial_charge_amine_carbon	max_partial_charge_carbonyl_carbon	max_fukui_f_plus_amine_nitrogen	max_fukui_f_minus_amine_nitrogen	max_fukui_f_minus_aryl_carbon	max_fukui_f_plus_carb_oh	max_fukui_f_minus_carb_oh	max_fukui_f_plus_avg_amine_proton	max_fukui_f_minus_avg_amine_proton	max_global_electrophilicity	max_bond_order_Pd_N	max_bond_order_Pd_C	max_bond_order_Pd_O	product_1_yield	buchwald-type
L-012	10.1979325781612	68.19403797414246	206.88750892333744	43.484347249770224	23.190165352241305	51.104486650097016	237.03238637860815	31.07025921211729	5.433166881036327	11.425637781642765	7.517435942600658	5.384271182269386	7.802202036320828	2.2195688375682603	1.9989426242634776	2.116420767537558	1.0166651979	1.4785210604023604	1.271945560455254	1.240026466729785	2.2131471489118195	8.0568943436664	0.0891149932051	0.6027148332704	0.0320227447729	0.0319906408291	-0.1719991035401999	-0.249201621221	0.0413299407	-0.0627390573138	-0.0916041282493	-0.0138964	-0.03261243	0.00509174	-0.0118486599999999	0.00413453	0.0122426399999999	0.010162435	0.02365226	-4.940241139	0.791450426	0.292322327	0.7857801480000001	0.446946093	1.867827078074872	0.8594895175749712	25	9.937558579847051	64.41107886839585	167.18158359083773	43.37366602132104	22.052899639728825	259.4248903352407	206.8285276527492	33.017369203278086	49.16341920296924	28.63661580914971	3.479990131464185	9.695688518947172	5.378781883740464	11.173340801041869	7.210648744847175	5.361714046810974	7.678050224187944	2.354246533135025	1.9965485586636769	2.0725192216665707	1.01636	1.475303729498323	1.2697389782608248	1.2302609205002208	2.206495367666558	7.68179919	0.08607561	0.59421127	0.02634214	0.01618604	-0.19596965	-0.2591547	0.03658	-0.06441874	-0.09310999	-0.017	-0.034	0.003	-0.017	-0.0	0.007	0.01	0.0205	-5.0602	2059.09127568	0.2871	0.7798	0.4324	0.8310349633241	0.6667281651188188	10.450339198924723	68.88328054410908	208.80236957035925	64.5890011961829	169.09454320388323	43.94786767663104	25.23977112193198	306.7838538649245	59.42488329176502	22.900992986721032	36.63808768677247	61.06164664884944	31.624797803577632	797.8018009815802	4.879986161363583	9.995121268684764	5.641785054415569	11.49709164232024	7.863452463275653	5.393777031259241	7.958582841951308	2.4311763317866744	2.2336702648141173	2.0077465712566767	2.136388706608247	1.0175	1.4799178932173471	1.2736915611308153	1.2426915450567388	2.246054810027109	8.30704442	0.10384009	0.60570474	0.03454557	0.03820246	-0.16297233	-0.22600051	0.04498	-0.05577659	-0.08195451	-0.013	-0.029	-0.008	0.006	0.02	0.013	0.025	1.3858	0.3124	0.7897	0.4862	6.4	1
L-013	9.294723746711158	53.42548216970862	149.719633645014	41.8871134595811	25.666674365826594	31.60979304477128	125.63568391607656	21.189199953622968	5.324952165459743	11.06780044699325	7.17431612537406	4.969994776668828	7.959956992082278	2.2010470074631097	1.9819936910316045	2.12920467057106	1.0165051087510877	1.480359278800415	1.2714904732845866	1.2433854069448556	2.206810558608448	8.537811773396236	0.0994511904621046	0.6130793434008339	0.0146981204316043	-0.0047683245315453	-0.1996299576221762	-0.2683000065158651	0.0506590685906859	-0.063935524801648	-0.0885005761770617	-0.0127146171461714	-0.0266043260432604	0.0108151881518815	-0.0115777757777577	0.0023298832988329	0.01450048500485	0.0108436584365843	0.017470259702597	-4.929080335803358	0.9377055410554108	0.2991435164351643	0.7870834828348284	0.4124967359673596	2.1355552299384235	0.801546985286095	26	8.853579296480326			40.51207088666142	23.1134469593724	137.04257011607314	99.37452118786236	25.08266292350969		18.852505519275585	10.2399709615498	7.4842437116528675	4.634146930882954	10.565157731688862	6.9273320952564905	4.634146930882954	7.818719234369685	2.281629949033862	1.975869860851652	2.072107074955323	1.01437	1.4717791613219395	1.2698575296996106	1.2326379917823476	2.2022825710139533	8.2601612	0.09064963	0.60252147	0.00663074	-0.02158564	-0.21467357	-0.28856996	0.03234	-0.08488263	-0.09942061	-0.019	-0.03	0.005	-0.015	-0.001	0.002	0.009	0.012	-5.1088	2066.27160893	0.2691	0.778	0.4028	1.494427599302528	0.7518032553714952	9.49185053119726	54.79808256221542	152.79508355511442			42.93752378040253	31.655350272517545	180.50546917322424	40.11108544656199	19.41500084528053	26.72596350098841		25.3785725735707	582.2614969046258	16.209954031906474	8.337916438066266	6.1998424607741445	11.367384480530884	7.7239949523509726	5.281859311196035	7.985026053561652	2.3138876451178083	2.267621405534552	1.997123664644028	2.1545653919992875	1.02113	1.4831135618758593	1.275021306633364	1.24532417715444	2.243497183768261	9.06678787	0.1125989	0.61848641	0.01937111	-0.001442	-0.18334523	-0.21345797	0.06238	-0.04911486	-0.07793122	-0.011	-0.021	-0.01	0.004	0.02	0.013	0.0215	1.2	0.337	0.7932	0.4679	0.0	0
L-014	10.1372164548542	59.13912959863154	171.65745697308105	43.2797958746259	29.309216357877983	27.822045713228675	171.9361701957505	23.819509820258126	5.121788580627612	11.333395243443858	7.776586382546454	5.0900761099594325	7.964373883761127	2.1967074014348107	1.9858050236319595	2.116161823386324	1.0177526414528286	1.4783485222499466	1.2725136390636682	1.24109717917238	2.2109451134740925	8.471162148263268	0.0998673158987179	0.6164850738731772	0.0190852302387047	-0.0019814592162843	-0.1994779975864517	-0.2554623492064841	0.0462111436228724	-0.0684685432095642	-0.0865529633980679	-0.0113461969239384	-0.0289706194123882	0.0037499049980999	-0.0099437788755775	0.0021862437248744	0.019977489549791	0.0097083491669833	0.0237918358367167	-5.094033690673815	0.9360231404628092	0.302970163403268	0.7840412318246365	0.4268505740114802	2.1088113486530817	0.8599782133336644	21	9.153242232101666	62.419840361605374	147.79260310607165	43.09963900184706	24.688579369020573	161.14394783826123	101.75155713526895	27.32165772383148	37.08578769937569	20.24027972208936	7.729978079373039	7.845313074415186	5.047698372450507	10.948066317769005	7.319420998454026	4.788263423050072	7.797772870499895	2.283279827354263	1.976127248747012	2.068900569955208	1.01659	1.469459714932122	1.2702410533849984	1.232640302760942	2.2040864446848527	8.0177309	0.09031617	0.61055361	0.01099397	-0.02107307	-0.2037058	-0.28312077	0.03051	-0.0827565	-0.0924405	-0.015	-0.031	0.001	-0.014	-0.001	0.015	0.008	0.02	-5.1759	2063.50055229	0.2897	0.7739	0.4109	1.604870037826604	0.7960467543007648	12.355416562206964	72.94243650814929	201.21116976331064	63.32649845110709	152.2910390249938	44.37355087100474	32.94913433011037	227.23691958223424	59.39239070299227	21.25567032597224	29.466711403651622	43.59351670170934	25.080075566061037	641.0221902367447	12.11996563027183	10.033031385096203	5.86300390548433	11.44912934769271	8.397362267311532	5.437841470437828	7.997607472843447	2.32048679305038	2.2267947492804483	1.9990000593041135	2.143449683301743	1.02118	1.4820999243120674	1.275986826922493	1.2451814622158313	2.244049329501973	8.88254238	0.11876345	0.62286147	0.02416655	0.00602856	-0.1815938	-0.21349941	0.06526	-0.0507643	-0.08251114	-0.01	-0.02	-0.004	0.003	0.022	0.012	0.0245	1.2994	0.3302	0.7956	0.4697	7.9	1
L-015	9.177042176447044	70.99182432754249	220.3914361599672	43.75855893417	26.147616362021367	58.80346253148616	142.09516767023592	23.518998608064656	5.044344859850085	11.30926022523034	7.770030989554288	5.044344859850085	7.949047441399156	2.387109809404995	1.9844339896255567	2.132215793915868	1.01907	1.471167465318424	1.2712288369296494	1.2403098195833218	2.210746458440103	8.19316566	0.1064175	0.6146418	0.00660563	0.00889039	-0.1828906	-0.24616038	0.0508	-0.0910863	-0.09671543	-0.015	-0.021	0.006	-0.014	0.005	0.014	0.009	0.018	-5.0721	0.8339	0.2188	0.8008	0.4223	2.03070275850097	0.6658881637028458	1	9.177042176447044	61.50998606262246	155.2896476693904	43.75855893417	26.147616362021367	200.89863020172209	142.09516767023592	34.09773384028259	43.68913303335541	23.518998608064656	5.27998502704911	8.80482256896425	5.044344859850085	11.30926022523034	7.770030989554288	5.044344859850085	7.949047441399156	2.380654566864375	1.9844339896255567	2.132215793915868	1.01907	1.471167465318424	1.2712288369296494	1.2403098195833218	2.210746458440103	8.19316566	0.1064175	0.6146418	0.00660563	0.00889039	-0.1828906	-0.24616038	0.0508	-0.0910863	-0.09671543	-0.015	-0.021	0.006	-0.014	0.005	0.014	0.009	0.018	-5.0721	2065.44901856	0.2188	0.8008	0.4223	0.9724396862675404	0.4102166579476293	9.177042176447044	70.99182432754249	220.3914361599672	61.50998606262246	155.2896476693904	43.75855893417	26.147616362021367	200.89863020172209	58.80346253148616	21.6721191268882	34.09773384028259	43.68913303335541	23.518998608064656	765.8121115661287	5.27998502704911	8.80482256896425	5.044344859850085	11.30926022523034	7.770030989554288	5.044344859850085	7.949047441399156	2.380654566864375	2.387109809404995	1.9844339896255567	2.132215793915868	1.01907	1.471167465318424	1.2712288369296494	1.2403098195833218	2.210746458440103	8.19316566	0.1064175	0.6146418	0.00660563	0.00889039	-0.1828906	-0.24616038	0.0508	-0.0910863	-0.09671543	-0.015	-0.021	-0.014	0.005	0.014	0.009	0.018	1.2953	0.2188	0.8008	0.4223	7.9	1
L-016	11.039880329350568	65.46439138685417	191.09663760872527	43.35023610873142	25.477712950886097	44.79289882133594	219.99900172844227	23.081922092532963	5.445096056033318	11.42898764053034	7.975769425011601	5.124932281559679	7.914083890307768	2.196285852596823	1.995886701875901	2.088444831853097	1.0177071544284555	1.475647825330015	1.2734820803710454	1.2378377224181645	2.216832808902274	8.193319920298897	0.1014371137432625	0.6310252079318207	0.0255240053428465	0.0042036853579464	-0.1867368445114549	-0.255599504495255	0.0412919329806702	-0.0572395474194258	-0.0874479121907781	-0.0111675583244167	-0.0296889531104688	0.0055999640003599	-0.0093328466715332	0.0021459785402145	0.0102274077259227	0.009530219697803	0.0216666333336666	-5.079856366436335	0.8932842121578783	0.3032632303676962	0.7835075699243006	0.4590286617133828	1.9504497441174289	1.0412811763587797	34	9.69090461117678	64.28962290811008	164.83143583221926	42.90719254542258	24.827684688066533	233.9730393921852	197.6615560452368	30.26169421753904	47.462616976049134	19.382756496155995	6.509981539032154	9.630913182459206	4.978461951501183	10.300156711727984	7.061396019604221	4.969393791412843	7.8276667661835715	2.2992545665820483	1.9834749389728623	2.074749583066903	1.01646	1.4738148520580676	1.2712269897507094	1.2304858033631028	2.2055916267009232	7.65809268	0.0937335	0.62112269	0.02115477	-0.0126412	-0.20934664	-0.27276426	0.03023	-0.07801946	-0.09256047	-0.014	-0.033	0.001	-0.015	-0.001	0.008	0.009	0.0155	-5.1793	2065.23434765	0.3002	0.7785	0.4327	1.2945486254588658	0.6875417535449773	11.258455491015487	66.26851890790695	191.59420524429413	64.65292538580701	167.09895712313374	43.9551890092124	29.807236748049878	287.0446061854783	47.87884495004778	22.05438585187639	31.75724596556237	60.54823097637403	27.35243601205358	755.8122072128039	8.979974534640354	10.373877707154152	5.974248637430202	11.47334742610252	8.111932560332976	5.370424695502445	7.985943397446127	2.331529455553324	2.202024969381613	2.0034442169389792	2.116269539469453	1.02231	1.4800924099184536	1.2755586633986913	1.2431211548107637	2.24551692982808	8.28295992	0.11998621	0.63247248	0.03260883	0.01358604	-0.16813094	-0.20751988	0.04565	-0.05575378	-0.07765712	-0.011	-0.025	-0.007	0.004	0.026	0.011	0.0225	1.3611	0.339	0.7901	0.4771	7.5	1
L-017	10.53831426868077	67.38647793058234	202.78552223671488	44.60161373882476	24.640710354925066	40.395584910162015	251.4501998936171	28.45664511268756	5.402940610662775	11.343878942781606	7.103895002559901	5.227936399917368	7.93756416185232	2.1877713802175167	1.9927092916083025	2.092664626997503	1.017098087480875	1.475522042834186	1.2731733779470955	1.2381746245266017	2.215685944222567	8.216593800104501	0.0962024361887618	0.6183861829563294	0.0308117491218912	0.0123459800686006	-0.1754897869626696	-0.2518370490966909	0.0357292974929749	-0.0579627133682336	-0.0879427857899579	-0.0124923649236492	-0.0289743897438974	0.0039536395363953	-0.008520795207952	0.0033668136681366	0.0100723507235072	0.0099253942539425	0.0212477424774247	-5.103742715427154	0.7994174061740618	0.3050464324643246	0.7867355133551335	0.4646477234772347	1.964412086689841	0.937427915682646	27	9.490768715545196	63.30199417841785	160.29953096435372	43.19899994402274	21.860453183304344	240.7812521334757	193.76955314630072	32.62870803059905	47.16117577057934	26.627263326780188	4.069988458350355	9.87098706199393	5.362744073642395	10.363111139105705	7.06400214915651	5.13576996001599	7.775252677213838	2.3682439002982925	1.9906064817091829	2.0725331363931354	1.0155	1.4739638536932729	1.2688795924254015	1.2291894946516404	2.20510654795572	7.75217337	0.08629313	0.60773607	0.0258802	0.002652	-0.19979603	-0.27099891	0.03093	-0.07418612	-0.09278872	-0.019	-0.03	0.001	-0.014	0.0	0.005	0.0095	0.0165	-5.1814	2062.24004005	0.2953	0.7784	0.4318	0.8699210264859014	0.7569113782055517	10.682929564118185	68.09780614859396	205.91181075312937	63.72709003941807	163.77820984515702	44.856758821374896	25.91856324269006	297.50011201651	48.88509980860391	22.72025066387264	35.95452047674753	57.26934251524986	29.31131637840362	793.3920937847589	5.319984913617671	10.350278378774902	5.983177069093953	11.511367826392013	7.310781587534678	5.387136539881132	7.977341999940907	2.440557950881698	2.218439476304085	2.00562130855611	2.142024720291128	1.01793	1.4812452632559414	1.2759419731974204	1.242267659147504	2.2425401209598737	8.43113135	0.11234962	0.62137656	0.03318242	0.02751875	-0.16345644	-0.23555699	0.04396	-0.0513692	-0.08201189	-0.012	-0.027	-0.006	0.006	0.027	0.012	0.024	1.3686	0.3262	0.7886	0.4829	5.5	1
L-018	9.566580702112706	61.52664668557129	176.86991611695956	44.15208302093371	24.3961928890586	37.57702429516985	138.99211815184069	30.985871626863126	5.116221107184705	11.37164726764912	7.634456169415971	5.111227341751534	7.90918209517439	2.210757329849135	1.9919985191131728	2.1179449870702034	1.0166096296962968	1.479603436611973	1.272402152622323	1.242254381916414	2.20919959413796	8.480240121524416	0.0903272778969789	0.5954928215027149	0.0197968669272692	0.0095422400212002	-0.1835502715586155	-0.2692143619660196	0.0493586171861718	-0.0614164927844278	-0.0882386833128331	-0.0127951079510795	-0.0297149571495714	0.0060945509455094	-0.011090470904709	0.0035222552225522	0.0165767057670576	0.0103132381323813	0.0210911509115091	-5.083054989549896	0.8809868688686886	0.2994654626546265	0.7860274992749927	0.429840150401504	1.9830186354016588	0.934502943652911	28	9.326332736431684			43.898710157870426	22.685671955689735	173.0514662300753	133.4277696151046	29.3639166776358		30.139533277215467	5.989983013640946	8.17888694451135	5.094633497544264	10.8532124401598	7.365951756750233	5.094633497544264	7.853437225115536	2.320247980222345	1.990443617980963	2.076811669959481	1.01618	1.473680607517913	1.2704769734949055	1.2305154778878582	2.2040162697714574	8.09201308	0.0873135	0.58564093	0.01536893	-0.05648851	-0.26585077	-0.27775706	0.04605	-0.08729453	-0.10226242	-0.016	-0.031	0.002	-0.014	-0.006	0.008	0.0095	0.0145	-5.1934	2064.03047657	0.2843	0.7823	0.4083	1.249908426638061	0.7023542407976419	9.650877432050462	61.99495248969818	177.86276089511134			44.42061658045638	27.170511114103643	181.1238437533057	44.124935553395886	20.9533275652989	30.61905191023757		31.229968796558417	599.331472023946	6.519981510674283	8.443416079829014	5.572781075188692	11.423559889553877	7.809652727065226	5.189862903155552	7.981507568408812	2.34713824949764	2.240562387627482	2.001597352367679	2.1285443201240817	1.01917	1.482632474719484	1.2777569830531623	1.2439856761143258	2.244761499895032	8.65497939	0.12485547	0.63562794	0.06181013	0.01695837	-0.17364763	-0.23849168	0.06215	-0.05936683	-0.07902411	-0.008	-0.025	-0.007	0.005	0.019	0.0125	0.0225	1.3375	0.4019	0.8007	0.4717	1.2	0
L-019	8.920651866908207	50.30592207122015	147.16360213218564	44.265822691593215	38.452684621988624	7.491572498917407	99.9360337375915	15.20493159236378	4.917234237553276	10.904071449240314	7.387772267988223	4.836133147687093	7.943767904589005	2.185648301533383	1.9938602101974023	2.0781210133469523	1.02045	1.479706181528719	1.276093302828878	1.231666163834165	2.2426854675643035	8.10015421	0.11442642	0.58018702	0.01599087	-0.0115069	-0.1989505	-0.22326139	0.03196	-0.08108626	-0.07978203	-0.02	-0.017	0.0	-0.004	0.001	0.027	0.013	0.0195	-5.3699	0.933	0.3268	0.78	0.4719	2.0372777069601167	1.379827095080155	1	8.920651866908207			44.265822691593215	38.452684621988624	107.42760623650892	99.9360337375915	24.97675066800351		15.20493159236378	16.339953663254267	8.898547863305868	4.917234237553276	10.904071449240314	7.387772267988223	4.836133147687093	7.943767904589005	2.305281221229553	1.9938602101974023	2.0781210133469523	1.02045	1.479706181528719	1.276093302828878	1.231666163834165	2.2426854675643035	8.10015421	0.11442642	0.58018702	0.01599087	-0.0115069	-0.1989505	-0.22326139	0.03196	-0.08108626	-0.07978203	-0.02	-0.017	0.0	-0.004	0.001	0.027	0.013	0.0195	-5.3699	2073.03670489	0.3268	0.78	0.4719	1.304265887781214	0.7344764258215959	8.920651866908207	50.30592207122015	147.16360213218564			44.265822691593215	38.452684621988624	107.42760623650892	7.491572498917407	19.435274765778026	24.97675066800351		15.20493159236378	467.1214028404354	16.339953663254267	8.898547863305868	4.917234237553276	10.904071449240314	7.387772267988223	4.836133147687093	7.943767904589005	2.305281221229553	2.185648301533383	1.9938602101974023	2.0781210133469523	1.02045	1.479706181528719	1.276093302828878	1.231666163834165	2.2426854675643035	8.10015421	0.11442642	0.58018702	0.01599087	-0.0115069	-0.1989505	-0.22326139	0.03196	-0.08108626	-0.07978203	-0.02	-0.017	-0.004	0.001	0.027	0.013	0.0195	1.4151	0.3268	0.78	0.4719	0.8	0
L-020	9.352382728379633	60.31953084637437	167.17993969671076	44.10612228942219	23.369988516404817	34.78063521984217	128.8419507490663	30.11446629886581	4.990792777092161	10.835847195429276	7.033121880098618	4.740601413888175	7.936423338624726	2.1346273137524183	2.0015979322367747	2.110583666012706	1.019311454914549	1.4744795164107931	1.2755188669101434	1.2354619121287704	2.2314139865460594	8.366460428747988	0.1121833204516045	0.6471245586865868	0.0622761491468914	-0.05410714800918	-0.2572724646897469	-0.219623432604226	0.0487961260612606	-0.0661341806777067	-0.0849260734500345	-0.0083263132631326	-0.0279164991649916	0.0052150721507215	-0.0070096000960009	-0.004680086800868	0.0186650766507665	0.0106567265672656	0.0174211992119921	-5.219023006230062	0.8822163821638216	0.4066745247452475	0.8003461674616745	0.4042238272382724	1.870386618767646	1.2277884489448667	54	9.264669244264114			43.64873894544951	19.566784276027832	139.2236351374441	103.80874416194376	27.076918456930063		29.55754632036464	6.489981595747866	8.866496469997228	4.206982959659385	10.473591923165026	6.904472681521344	4.098560411862239	7.808767318809726	2.3159367616605806	1.98979788450808	2.088813434506906	1.01475	1.4719869833140535	1.2706514063828591	1.2319478415226233	2.203251111367829	8.16349259	0.08016163	0.60379034	0.00920163	-0.07760141	-0.2744643	-0.27822345	0.04096	-0.0747216	-0.11124421	-0.015	-0.03	0.001	-0.012	-0.008	0.01	0.009	0.0145	-5.2695	2069.28872627	0.2843	0.7808	0.37	1.158371428501354	0.8789185543159257	9.706050030305654	61.65817119095534	170.34689518076453			44.49487581092452	29.25604499513846	173.25352951650586	44.99208151626869	20.019451887621297	28.352126573866368		30.581843291841597	482.9126866819733	6.949980291286241	9.45977444391109	5.599093255616516	11.437284577364432	8.08212085129902	5.105797466016826	8.004045161477698	2.3473830507449893	2.235090238250012	2.005492508337828	2.135415426698604	1.02183	1.484483576494121	1.2774955785363913	1.2448689584310813	2.2376545707127224	8.80919966	0.12860558	0.65847401	0.07323973	0.01392517	-0.16485532	-0.20393292	0.06374	-0.04840419	-0.07747979	-0.007	-0.024	-0.005	0.005	0.021	0.0125	0.023	1.4384	0.4363	0.8053	0.4496	0.7	0
L-021	9.866719792433935	60.19910731847371	173.22987884889437	43.00894052146179	27.93712236852665	38.03256660897814	109.43020791499022	24.180893816466885	5.455783742975466	11.318947726406854	7.374235402214726	5.146638254102505	7.949814328998196	2.202977834950965	1.9912003890019343	2.106119341912017	1.0172075953240467	1.4804003712365246	1.2717197861461411	1.2411854216849985	2.2092105713088133	8.555767832539475	0.0971119535380646	0.6138684886414134	0.0192128929875701	-0.0106167195708042	-0.1894459984460155	-0.2569534863507364	0.0503642487575124	-0.070636290498395	-0.0871307658981409	-0.0129911600883991	-0.0280393996060039	0.0034456755432445	-0.0094965850341496	0.0024281957180428	0.0115952240477595	0.0089822801771982	0.0211293337066629	-5.226170120298797	0.9161200847991522	0.3031353866461335	0.7791053479465204	0.4374935060649393	2.000658436942498	1.019912221656642	14	9.426941592073504	61.30862486530657	131.06649587161382	42.67500171212784	24.642559564223426	120.62975121223732	52.45420760661078	27.54853847607108	32.373596785053486	18.858088973722086	8.089977058490035	7.543202910669633	4.895170739412726	10.481087046995992	7.101692470889978	4.895170739412726	7.914243527207535	2.282704019271162	1.980990375727903	2.0601117509704974	1.01678	1.4779734505734128	1.2700120138007245	1.229629784894629	2.2017910860054424	7.8255343	0.09311432	0.60389432	0.01312329	-0.02716325	-0.21437666	-0.26678703	0.03894	-0.0766892	-0.09361062	-0.015	-0.029	-0.001	-0.012	-0.001	0.004	0.007	0.019	-5.3034	2068.63433704	0.2959	0.7688	0.4184	1.361376557477928	0.6708428976521545	10.637493306731557	63.83051515831208	183.2207692417938	62.35804697830209	140.56017242033653	43.40504316095547	32.02455461554929	192.58661983629275	68.17554360562653	20.6933628326401	28.976292301140617	38.678661202848765	25.909164751458206	586.4524035083149	10.299970791402632	10.254601428321472	6.0574667455181785	11.407945287930287	8.176375418921245	5.4744607310382944	7.976763013910149	2.3212178336079505	2.212082295475886	1.997809591628735	2.122594381389617	1.01945	1.4825471981507512	1.2769954508869217	1.2443274329444658	2.2443507612955407	8.81588515	0.11410213	0.61721046	0.02280398	0.0054834	-0.18514199	-0.23521742	0.0548	-0.0613538	-0.08113063	-0.009	-0.023	-0.007	0.004	0.022	0.012	0.0245	1.4893	0.3334	0.7897	0.4836	3.7	1
